Thời gian	Tổ chức	Chức năng	Trọng số	Đt1	Đt2	Đt3	Đt4	ĐT	Điểm quy đổi	Tổng E	Xếp loại	Nhóm	Câu hỏi	Có/Không	Điểm câu hỏi	Chú thích	Minh chứng
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Nghiên cứu ứng dụng	28%	20	20	0	10	50	14	47.2	C - Trung bình	DT3	Có tỷ lệ doanh thu bên ngoài trên tổng doanh thu đạt ngưỡng không?	Có	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Nghiên cứu ứng dụng	28%	20	20	0	10	50	14	47.2	C - Trung bình	DT4	Có kết quả nghiên cứu được tiếp nhận/sử dụng/phát triển tiếp không?	Có	10		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Nghiên cứu ứng dụng	28%	20	20	0	10	50	14	47.2	C - Trung bình	DT4	Có kết quả được dùng làm căn cứ ban hành tiêu chuẩn/định mức kỹ thuật ngành không?	Không	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Nghiên cứu ứng dụng	28%	20	20	0	10	50	14	47.2	C - Trung bình	DT4	Có mô hình/báo cáo/sản phẩm thúc đẩy liên kết viện-trường-doanh nghiệp không?	Có	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT1	Có thiết kế, tích hợp, kiểm chứng và quy trình kiểm soát kỹ thuật không?	Có	5		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT1	Có mức độ nội địa hóa/làm chủ công nghệ đạt ngưỡng không?	Có	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT1	Có liên kết sản xuất thử nghiệm/sản xuất với doanh nghiệp không?	Có	5	Hợp đồng, thỏa thuận hợp tác triển kha	
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT2	Có IP được thương mại hóa/chào bán/MOU sản xuất thử không?	Không	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT2	Có sản phẩm thử nghiệm đạt tiêu chuẩn kỹ thuật/kiểm định độc lập không?	Có	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT2	Có quy trình công nghệ được hoàn thiện và chuyển giao không?	Không	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT3	Có tỷ lệ thương mại hóa của kết quả đầu ra đạt ngưỡng không?	Có	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT3	Có tỷ lệ doanh thu/chi phí R&D đạt ngưỡng không?	Có	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT3	Có doanh nghiệp khởi nghiệp sáng tạo/spin-off hình thành trong 3 năm gần nhất không?	Không	0		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT4	Có nâng cao năng lực công nghệ cho doanh nghiệp không?	Có	10		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT4	Có tác động xã hội/môi trường được chứng minh không?	Có	10		
2026-06-04 08:12:39	Trường Đại học Công nghệ, ĐHQGHN	Phát triển công nghệ	33%	10	0	0	25	35	11.55	47.2	C - Trung bình	DT4	Có tác động nâng cao năng lực công nghệ của lĩnh vực nghiên cứu không?	Có	5		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT1	Có ban hành hướng nghiên cứu mới và có căn cứ gắn với công nghệ chiến lược/công nghệ mới nổi không?	Không	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT1	Có từ 02 đề tài/công bố khoa học gắn trực tiếp với hướng nghiên cứu mới không?	Có	2		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT1	Có nhóm nghiên cứu chuyên trách hoặc kế hoạch đào tạo phục vụ hướng mới không?	Có	2		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT1	Có hạ tầng hoặc liên kết hạ tầng phục vụ hướng nghiên cứu mới không?	Có	2		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT1	Lãnh đạo có chỉ đạo triển khai hướng nghiên cứu mới bằng quyết định/kế hoạch/chỉ tiêu không?	Có	2		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT1	Có hợp tác nghiên cứu với đối tác phù hợp, có triển khai và có vai trò rõ ràng không?	Có	5		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT1	Có quy chế liêm chính khoa học và đạo đức nghiên cứu không?	Có	5		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT2	Có công bố quốc tế đạt ngưỡng tính điểm không?	Có	6		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT2	Có chỉ số FWCI/H-index đạt ngưỡng đánh giá không?	Có	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT2	Có ấn phẩm khoa học trong nước/sách/báo cáo hội nghị đạt ngưỡng không?	Không	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT3	Có số công bố quốc tế/FTE đạt ngưỡng so với trung bình quốc gia không?	Có	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT3	Có chi phí trung bình cho mỗi công bố đạt ngưỡng hiệu quả không?	Không	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT3	Có tỷ trọng chi cho nhóm nghiên cứu mạnh đạt ngưỡng không?	Không	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT4	Có tác động đến định hướng học thuật không?	Có	10		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT4	Có kết quả được sử dụng trong đào tạo đại học/sau đại học không?	Có	3		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu cơ bản	50%	18	6	0	13	37	18.5	48.5	C - Trung bình	DT4	Có vai trò trong chương trình KH&CN/ĐMST không?	Không	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT1	Có định hướng nghiên cứu mới gắn với công nghệ chiến lược/mới nổi không?	Có	10	Có (10) Nghiên cứu ứng dụng Protein tái tổ hợp cho chẩn đoán bệnh dị ứng tại Việt Nam; Nghiên cứu ứng dụng Probiotics chăm sóc sức khỏe đường ruột trên người.Có (10)  Ứng dụng vi sinh vật cho phát triển nông nghiệp xanh và xử lý môi trường.  Khác giai đoạn 2021-2023: Từ định hướng ứng dụng vi sinh vật trong bảo vệ môi trường và ứng phó với biến đổi khí hậu sang định hướng ứng dụng vi sinh vật cho phát triển nông nghiệp xanh và xử lý môi trường  	
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT1	Có hợp tác nghiên cứu phù hợp, có triển khai và vai trò rõ ràng không?	Có	5		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT1	Có cơ chế bảo đảm liêm chính khoa học và đạo đức nghiên cứu không?	Có	5		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT2	Có công bố khoa học đạt ngưỡng không?	Có	10		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT2	Có sáng chế/giải pháp hữu ích/đơn đăng ký được chấp nhận không?	Có	10		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT2	Có mô hình thử nghiệm/thông số kỹ thuật đạt ngưỡng không?	Có	10		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT3	Có năng suất sở hữu trí tuệ/FTE đạt ngưỡng không?	Có	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT3	Có chi phí trung bình cho mỗi kết quả công nghệ/IP đạt ngưỡng không?	Không	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT3	Có tỷ lệ doanh thu bên ngoài trên tổng doanh thu đạt ngưỡng không?	Có	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT4	Có kết quả nghiên cứu được tiếp nhận/sử dụng/phát triển tiếp không?	Có	10		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT4	Có kết quả được dùng làm căn cứ ban hành tiêu chuẩn/định mức kỹ thuật ngành không?	Không	0		
2026-06-04 08:59:02	Viện Vi sinh vật và Công nghệ sinh học, ĐHQGHN	Nghiên cứu ứng dụng	50%	20	30	0	10	60	30	48.5	C - Trung bình	DT4	Có mô hình/báo cáo/sản phẩm thúc đẩy liên kết viện-trường-doanh nghiệp không?	Không	0		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT1	Có định hướng nghiên cứu mới gắn với công nghệ chiến lược/mới nổi không?	Có	10	Quyết định số 6020/QĐ-ĐHNN ngày 05 tháng 11 năm 2025 Ban hành 06 chương trình khoa học - công nghệ, đổi mới sáng tạo và chuyển đổi số ưu tiên đầu tư (2025-2026)	uploads/20260604_111728_6a215ec89c4b3_Signed.Signed.6020Quy___t______nh_ban_h__nh_06_Ch____ng_tr__nh___u_ti__n______u_t___2025-2026.pdf
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT1	Có hợp tác nghiên cứu phù hợp, có triển khai và vai trò rõ ràng không?	Có	5	HT với trường ĐH. Monash  - Australia; Đại học Bắc Kinh (Peking University)  Trường Đại học Tài chính Moscow (Financial University under the Government of the Russian Federation)  Trường Đại học công lập tỉnh Aichi  Trường Đại học Diponegoro  Trường Đại học QUEBEC TROIS-RIVIERES  Đại học Ngôn ngữ Bắc Kinh  Văn phòng Tiếng Anh khu vực (RELO), Đại sứ quán Hoa Kỳ	uploads/20260604_111728_6a215ec89cb3c_KHAI_B__O_H___P_T__C_V___I_C__C______I_T__C_04-6-2026.xlsx
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT1	Có cơ chế bảo đảm liêm chính khoa học và đạo đức nghiên cứu không?	Có	5		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT2	Có công bố khoa học đạt ngưỡng không?	Có	10		uploads/20260604_111728_6a215ec89cb54_BaiBao_Nghi__n_c___u____ng_d___ng.xlsx
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT2	Có sáng chế/giải pháp hữu ích/đơn đăng ký được chấp nhận không?	Có	10		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT2	Có mô hình thử nghiệm/thông số kỹ thuật đạt ngưỡng không?	Có	10		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT3	Có năng suất sở hữu trí tuệ/FTE đạt ngưỡng không?	Có	0		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT3	Có chi phí trung bình cho mỗi kết quả công nghệ/IP đạt ngưỡng không?	Có	5		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT3	Có tỷ lệ doanh thu bên ngoài trên tổng doanh thu đạt ngưỡng không?	Có	0		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT4	Có kết quả nghiên cứu được tiếp nhận/sử dụng/phát triển tiếp không?	Có	10	Cảng hàng không quốc tế Nội Bài  Viện nghiên cứu phát triển ngôn ngữ, văn hóa và giáo dục  Hội liên lạc với người Việt Nam ở nước ngoài  Công ty TNHH MTV phát triển giáo dục Âu Cơ - CAV  Tổng công ty đầu tư và phát triển giáo dục Hà Nội  UBND xã Dân Hòa, Hà Nội  Gama - Công ty Cổ phần xuất bản và dữ liệu ETS  Trường Đại học Y Dược, Đại học Quốc gia Hà Nội  Tổ chức quốc tế Pháp ngữ  Trung tâm Ngôn ngữ và Văn hóa Hàn Quốc tại Thành phố Hồ Chí Minh  Quỹ Giáo dục quốc tế Hàn Quốc  Trung tâm R&D, Tập đoàn Samsung Việt Nam (SRV)  Trường Đại học Catholic Sangji, Hàn Quốc  Xã Vật Lại, Thành phố Hà Nội  Xã Minh Châu, Thành phố Hà Nội  Xã Cổ Đô, Thành phố Hà Nội  Xã Bất Bạt, Thành phố Hà Nội  Xã Ba Vì, Thành phố Hà Nội  Xã Yên Bài, Thành phố Hà Nội  Xã Suối Hai, Thành phố Hà Nội  Xã Quảng Oai, Thành phố Hà Nội  09 trường Trung học cơ sở, UBND huyện Chương Mỹ, Hà Nội  Trung tâm Công nghệ thông tin Hàn Quốc tại Hà Nội (KICC)  Tập đoàn Samsung Việt Nam  Học viện An ninh nhân dân  Học viện Kỹ thuật Bộ Quốc phòng  Trường Văn hóa, Bộ Công an (T11)  Trường Đại học Đại Nam  Trường Đại học Phenikka	
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT4	Có kết quả được dùng làm căn cứ ban hành tiêu chuẩn/định mức kỹ thuật ngành không?	Có	10	Quyết định số 218/QĐ-DHNN ngày 9/1/2026 về việc ban hành Quy trình giám sát, tư vấn, hỗ trợ triển khai nhiệm vụ Khoa học công nghệ, Đổi mới sáng tạo, Chuyển đổi số theo hướng bảo đảm chất lượng Trường Đại học Ngoại ngữ, ĐHQGHN	
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu ứng dụng	70%	20	30	5	25	80	56	82.4	A - Xuất sắc	DT4	Có mô hình/báo cáo/sản phẩm thúc đẩy liên kết viện-trường-doanh nghiệp không?	Có	5		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT1	Có định hướng nghiên cứu rõ ràng, phù hợp và thích ứng với nhu cầu xã hội không?	Có	10	Thông báo số 4536/TB-ĐHNN ngày 03 tháng 10 năm 2025 về việc Đăng ký đề án KHCN & ĐMST trọng điểm Trường Đại học Ngoại ngữ, Đại học Quốc gia Hà Nội	
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT1	Có hợp tác nghiên cứu phù hợp, có triển khai và vai trò rõ ràng không?	Có	5	Chuyển giao tri thức, hợp tác 3 Nhà bồi dưỡng năng lực tri thức liên ngành "Trí tuệ cảm xúc" cho cbgv Trường phổ thông liên cấp Phenikaa  Nghiên cứu giáo dục ngoại ngữ tại Việt Nam  Bồi dưỡng nâng cao chất lượng dạy - học ngoại ngữ  Đào tạo tiếng Trung Quốc cho cán bộ, chiến sỹ công an  Thẩm định ứng dụng học tiếng anh  Hợp tác thẩm định App Ứng dụng EnglishSpeak  Khóa đào tạo tiếng Anh nâng cao kỹ năng thuyết trình đàm phán trong hoạt động hợp tác quốc tế  Trường Đại học Ngoại ngữ làm việc với Công ty Five Stars E-Learning  Thảo luận về việc triển khai hợp tác với Công ty Five Stars E-Learning  Ký kết hợp tác với Công ty Cổ phần Five Star E-Learning  Trường Đại học Ngoại ngữ ký kết hợp tác xây dựng nội dung đào tạo với công ty Five-Star E-Learning	
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT1	Có cơ chế bảo đảm liêm chính khoa học và đạo đức nghiên cứu không?	Có	5		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT2	Có công bố khoa học đạt ngưỡng không?	Có	10		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT2	Có ấn phẩm khoa học đạt ngưỡng không?	Có	3		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT2	Có kết quả nghiên cứu được đề xuất/kiến nghị trong hoạch định chiến lược/chính sách không?	Có	8		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT3	Có kết quả nghiên cứu được áp dụng trong hoạch định chiến lược/chính sách/thể chế hóa không?	Có	10		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT3	Có khả năng tư vấn, phản biện chính sách được minh chứng không?	Có	10		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT3	Có ảnh hưởng trong cộng đồng nghiên cứu không?	Có	5		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT4	Có tác động kinh tế - xã hội - môi trường không?	Có	10		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT4	Có tác động thay đổi nhận thức/thái độ/hành vi xã hội không?	Có	7		
2026-06-04 11:17:28	Trường Đại học Ngoại ngữ	Nghiên cứu chính sách KT-XH	30%	20	21	25	22	88	26.4	82.4	A - Xuất sắc	DT4	Có mức độ lan tỏa chính sách ra địa phương/ngành không?	Có	5		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT1	Có ban hành hướng nghiên cứu mới và có căn cứ gắn với công nghệ chiến lược/công nghệ mới nổi không?	Có	2		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT1	Có từ 02 đề tài/công bố khoa học gắn trực tiếp với hướng nghiên cứu mới không?	Có	2		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT1	Có nhóm nghiên cứu chuyên trách hoặc kế hoạch đào tạo phục vụ hướng mới không?	Có	2		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT1	Có hạ tầng hoặc liên kết hạ tầng phục vụ hướng nghiên cứu mới không?	Có	2		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT1	Lãnh đạo có chỉ đạo triển khai hướng nghiên cứu mới bằng quyết định/kế hoạch/chỉ tiêu không?	Có	2		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT1	Có hợp tác nghiên cứu với đối tác phù hợp, có triển khai và có vai trò rõ ràng không?	Có	5		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT1	Có quy chế liêm chính khoa học và đạo đức nghiên cứu không?	Có	5		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT2	Có công bố quốc tế đạt ngưỡng tính điểm không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT2	Có chỉ số FWCI/H-index đạt ngưỡng đánh giá không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT2	Có ấn phẩm khoa học trong nước/sách/báo cáo hội nghị đạt ngưỡng không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT3	Có số công bố quốc tế/FTE đạt ngưỡng so với trung bình quốc gia không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT3	Có chi phí trung bình cho mỗi công bố đạt ngưỡng hiệu quả không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT3	Có tỷ trọng chi cho nhóm nghiên cứu mạnh đạt ngưỡng không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT4	Có tác động đến định hướng học thuật không?	Có	10		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT4	Có kết quả được sử dụng trong đào tạo đại học/sau đại học không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Nghiên cứu cơ bản	98%	20	0	0	10	30	29.4	29.6	D - Kém	DT4	Có vai trò trong chương trình KH&CN/ĐMST không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Phát triển công nghệ	2%	10	0	0	0	10	0.2	29.6	D - Kém	DT1	Có thiết kế, tích hợp, kiểm chứng và quy trình kiểm soát kỹ thuật không?	Có	5		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Phát triển công nghệ	2%	10	0	0	0	10	0.2	29.6	D - Kém	DT1	Có mức độ nội địa hóa/làm chủ công nghệ đạt ngưỡng không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Phát triển công nghệ	2%	10	0	0	0	10	0.2	29.6	D - Kém	DT1	Có liên kết sản xuất thử nghiệm/sản xuất với doanh nghiệp không?	Có	5		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Phát triển công nghệ	2%	10	0	0	0	10	0.2	29.6	D - Kém	DT2	Có IP được thương mại hóa/chào bán/MOU sản xuất thử không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Phát triển công nghệ	2%	10	0	0	0	10	0.2	29.6	D - Kém	DT2	Có sản phẩm thử nghiệm đạt tiêu chuẩn kỹ thuật/kiểm định độc lập không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Phát triển công nghệ	2%	10	0	0	0	10	0.2	29.6	D - Kém	DT2	Có quy trình công nghệ được hoàn thiện và chuyển giao không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Phát triển công nghệ	2%	10	0	0	0	10	0.2	29.6	D - Kém	DT3	Có tỷ lệ thương mại hóa của kết quả đầu ra đạt ngưỡng không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Phát triển công nghệ	2%	10	0	0	0	10	0.2	29.6	D - Kém	DT3	Có tỷ lệ doanh thu/chi phí R&D đạt ngưỡng không?	Có	0		
2026-06-05 02:20:32	Nguyễn Hoài Sơn	Phát triển công nghệ	2%	10	0	0	0	10	0.2	29.6	D - Kém	DT3	Có doanh nghiệp khởi nghiệp sáng tạo/spin-off hình thành trong 3 năm gần nhất không?	Có	0		
